thread_id,message_id,turn_index,speaker_role,message_text,thread_label,type
thread_000849,thread_000849_msg_005,5,receiver,"Hmm, I don't remember ordering a book. Are you sure it's not a credit card or something?",0,delivery
thread_000849,thread_000849_msg_006,6,caller,"No, sir. We only deliver physical goods. And I can assure you, it's a book.",0,delivery
thread_000849,thread_000849_msg_007,7,receiver,"Okay, well, can you tell me who signed for it when it was shipped?",0,delivery
thread_000849,thread_000849_msg_008,8,caller,"Let me check... Ah, yes! It was signed by someone named John Smith at our warehouse.",0,delivery
thread_000849,thread_000849_msg_009,9,receiver,"Alright, I think you're good. You're not trying to scam me or anything, are you?",0,delivery
thread_000849,thread_000849_msg_010,10,caller,"Ha! No, sir. We're a legitimate delivery service. We just want to make sure our customers receive their packages on time.",0,delivery
thread_000849,thread_000849_msg_011,11,receiver,"Alright, thanks for confirming. I appreciate your honesty.",0,delivery
thread_000849,thread_000849_msg_012,12,caller,"You're welcome, sir. Your package should arrive within the next few hours.",0,delivery
thread_000849,thread_000849_msg_013,13,receiver,Sounds good. Thanks again!,0,delivery
thread_000850,thread_000850_msg_000,0,caller,"Hi, I'm calling from XYZ Delivery Service. I just wanted to confirm that you received your package yesterday.",0,delivery
thread_000850,thread_000850_msg_001,1,receiver,"Oh, yeah! I got it. But can you tell me what's in the package?",0,delivery
thread_000850,thread_000850_msg_002,2,caller,"Let me check on that for you. According to our records, you should have received a new laptop.",0,delivery
thread_000850,thread_000850_msg_003,3,receiver,That's correct! But how did you guys get my address?,0,delivery
thread_000850,thread_000850_msg_004,4,caller,"We got it from your online order. You placed an order on our website last week, right?",0,delivery
thread_000850,thread_000850_msg_005,5,receiver,"Yeah, that's right. Wait, how do I know this isn't a scam? Can you give me your employee ID or something?",0,delivery
thread_000850,thread_000850_msg_006,6,caller,"My employee ID is 2145. And if you want, I can also give you our customer service number so you can call back and verify.",0,delivery
thread_000850,thread_000850_msg_007,7,receiver,"Okay, okay. I think I believe you. Thanks for confirming the delivery!",0,delivery
thread_000850,thread_000850_msg_008,8,caller,You're welcome! Have a great day!,0,delivery
thread_000850,thread_000850_msg_009,9,receiver,"Yeah, you too! Bye!",0,delivery
thread_000851,thread_000851_msg_000,0,caller,"Hi, I'm calling from XYZ Delivery Service. I just wanted to confirm that your package will be delivered today.",0,delivery
thread_000851,thread_000851_msg_001,1,receiver,"Oh, really? What's the package about?",0,delivery
thread_000851,thread_000851_msg_002,2,caller,It's a shipment of office supplies you ordered last week.,0,delivery
thread_000851,thread_000851_msg_003,3,receiver,"Hmm, I don't remember ordering anything. Can you tell me more about it?",0,delivery
thread_000851,thread_000851_msg_004,4,caller,Sure thing. The order number is #1234 and it includes 500 sheets of paper and some pens.,0,delivery
thread_000851,thread_000851_msg_005,5,receiver,That sounds weird. How did I pay for it?,0,delivery
thread_000851,thread_000851_msg_006,6,caller,"Let me check... Ah, yes. You paid with your Visa card ending in 2345.",0,delivery
thread_000851,thread_000851_msg_007,7,receiver,"Okay, wait a minute. If this is legit, can you tell me what my name is?",0,delivery
thread_000851,thread_000851_msg_008,8,caller,Of course! Your name is John Smith.,0,delivery
thread_000851,thread_000851_msg_009,9,receiver,"Alright, sorry about the confusion earlier. I think we got our wires crossed. Thanks for clarifying!",0,delivery
thread_000851,thread_000851_msg_010,10,caller,"No problem at all, Mr. Smith! We'll make sure your package arrives safely today.",0,delivery
thread_000851,thread_000851_msg_011,11,receiver,Appreciate it! Have a good day!,0,delivery
thread_000852,thread_000852_msg_000,0,caller,"Hi, I'm calling from XYZ Delivery Service. I just wanted to confirm that your package is scheduled to arrive today.",0,delivery
thread_000852,thread_000852_msg_001,1,receiver,"Oh, really? I didn't order anything. Can you tell me more about the package?",0,delivery
thread_000852,thread_000852_msg_002,2,caller,"Let me check on that. Okay, it says here that you ordered a laptop from our online store.",0,delivery
thread_000852,thread_000852_msg_003,3,receiver,"Hmm, I don't think so. What's the order number?",0,delivery
thread_000852,thread_000852_msg_004,4,caller,It's #1234. Would you like me to look up the details of the order?,0,delivery
thread_000852,thread_000852_msg_005,5,receiver,"Yeah, go ahead. What's the shipping address?",0,delivery
thread_000852,thread_000852_msg_006,6,caller,"It says here that it's being shipped to 123 Main St, Anytown USA.",0,delivery
thread_000852,thread_000852_msg_007,7,receiver,"That's my address. Wait, how did you get my address if I didn't order anything?",0,delivery
thread_000852,thread_000852_msg_008,8,caller,I apologize for the confusion. I think there might have been an error on our part. Let me transfer you to our customer service department and they can help resolve this issue.,0,delivery
thread_000852,thread_000852_msg_009,9,receiver,"No, no need to do that. I think I understand what happened. Thanks for your honesty.",0,delivery
thread_000853,thread_000853_msg_000,0,caller,"Hi, I'm calling from XYZ Delivery Service. I just wanted to confirm that you're expecting a package today.",0,delivery
thread_000853,thread_000853_msg_001,1,receiver,"Yeah, I think so. What's the package for again?",0,delivery
thread_000853,thread_000853_msg_002,2,caller,"It's for a new laptop you ordered from our partner company, TechWorld.",0,delivery
thread_000853,thread_000853_msg_003,3,receiver,"Hmm, I don't remember ordering anything from TechWorld. Can you tell me more about it?",0,delivery
thread_000853,thread_000853_msg_004,4,caller,Of course! The order was placed on January 10th and it's supposed to arrive today between 2-5 PM.,0,delivery
thread_000853,thread_000853_msg_005,5,receiver,"Okay, that sounds familiar. But can you prove that you're really from XYZ Delivery Service?",0,delivery
thread_000853,thread_000853_msg_006,6,caller,Absolutely! You can check our website and verify my employee ID number. I'd be happy to provide it to you.,0,delivery
thread_000853,thread_000853_msg_007,7,receiver,"Alright, let me check real quick.  Yeah, everything checks out. Sorry about being cautious, but I've had some issues with scammers lately.",0,delivery
thread_000853,thread_000853_msg_008,8,caller,No need to apologize! We appreciate customers who take their security seriously. Is there anything else I can help you with?,0,delivery
thread_000853,thread_000853_msg_009,9,receiver,"Nope, that's all. Thanks for understanding and I'll see you guys when the package arrives!",0,delivery
thread_000853,thread_000853_msg_010,10,caller,You're welcome! Have a great day and we'll get your package delivered soon.,0,delivery
thread_000854,thread_000854_msg_000,0,caller,"Hi, I'm calling to confirm the delivery of the package you ordered from our company.",0,delivery
thread_000854,thread_000854_msg_001,1,receiver,"Oh, yeah! I think I did order something. What's the package about again?",0,delivery
thread_000854,thread_000854_msg_002,2,caller,It's a new smartphone you purchased online.,0,delivery
thread_000854,thread_000854_msg_003,3,receiver,"Hmm, I don't remember buying a smartphone. Can you tell me more about it?",0,delivery
thread_000854,thread_000854_msg_004,4,caller,Sure thing. The order number is #1234 and it was shipped via UPS. You should be receiving it by tomorrow.,0,delivery
thread_000854,thread_000854_msg_005,5,receiver,"Okay, let me check my email real quick. Can you hold for a sec?",0,delivery
thread_000854,thread_000854_msg_006,6,caller,"Yeah, no problem.",0,delivery
thread_000854,thread_000854_msg_007,7,receiver,"Alright, I checked my email and I did order a smartphone from your company. Sorry about the confusion earlier.",0,delivery
thread_000854,thread_000854_msg_008,8,caller,No worries at all! We just want to make sure our customers are satisfied with their orders. Is there anything else I can assist you with today?,0,delivery
thread_000854,thread_000854_msg_009,9,receiver,"No, that's all. Thanks for calling!",0,delivery
thread_000855,thread_000855_msg_000,0,caller,"Hi, I'm calling from XYZ Delivery. I just wanted to confirm that your package is scheduled to arrive today.",0,delivery
thread_000855,thread_000855_msg_001,1,receiver,"Yeah, I think so. What's the package for again?",0,delivery
thread_000855,thread_000855_msg_002,2,caller,"Let me check. Okay, it says here that you ordered a new laptop from our company.",0,delivery
thread_000855,thread_000855_msg_003,3,receiver,That's right. But can you tell me more about the laptop? Like the model number and stuff?,0,delivery
thread_000855,thread_000855_msg_004,4,caller,Absolutely. The model number is LP1234 and it's a 15-inch screen with 8GB of RAM.,0,delivery
thread_000855,thread_000855_msg_005,5,receiver,"Okay, that sounds right. Can you tell me how much I paid for it?",0,delivery
thread_000855,thread_000855_msg_006,6,caller,"Let me see... According to our records, you paid [REDACTED_AMOUNT] plus tax.",0,delivery
thread_000855,thread_000855_msg_007,7,receiver,"Alright, that's correct. Thanks for confirming.",0,delivery
thread_000856,thread_000856_msg_000,0,caller,"Hi, I'm calling from XYZ Delivery Services. I just wanted to confirm that your package will be delivered today.",0,delivery
thread_000856,thread_000856_msg_001,1,receiver,"Okay, what's the package about?",0,delivery
thread_000856,thread_000856_msg_002,2,caller,It's a parcel you ordered from an online store. The tracking number is [REDACTED_PHONE].,0,delivery
thread_000856,thread_000856_msg_003,3,receiver,"Yeah, I remember ordering something. But how did you get my phone number?",0,delivery
thread_000856,thread_000856_msg_004,4,caller,We got it from the online store's database. We need to verify the delivery address and make sure someone is available to receive the package.,0,delivery
